status;id;tgl_pengumuman;hasil_lelang;nama_satker;nama_paket;nama_pemenang;npwp_pemenang;nama_kabupaten;kd_kabupaten;nama_propinsi;skor_total;koordinat_longitude;koordinat_latitude;longitude_geser;latitude_geser;result__status;result__gambar;result__feedback;j_nama_kabupaten;j_nama_kabupaten_CAPS
;5233;31/08/2017;2418745000;DINAS KOMUNIKASI DAN INFORMATIKA;Pembangunan infrastruktur jaringan internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Badung (Kab.);14974;Aceh;18;115.18834;-8.58294;115.18834;-8.58294;null;null;null;Badung;BADUNG
;108187;10/10/2016;1976979863;-;Pembangunan jaringan infrastruktur jaringan internet Fiber Optik (FO);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Badung (Kab.);14974;Aceh;18;115.18834;-8.58294;115.18834;-8.58294;null;null;null;Badung;BADUNG
;116635;19/09/2016;783742500;-;Pengadaan Mobile Native Application Version Untuk Pengembangan Aplikasi Batam Single Window Mobile Version;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Aceh Barat (Kab.);14649;Aceh;14;96.1853;4.45667;96.1853;4.45667;null;null;null;Aceh Barat;ACEH BARAT
;65485;18/04/2017;4427880662;DINAS KOMUNIKASI, INFORMATIKA DAN PERSANDIAN ACEH;Sewa Bandwidth Pemerintah Aceh;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banda Aceh (Kota);14638;Aceh;18;95.32681;5.5593;95.32681;5.5593;null;null;null;Banda Aceh;BANDA ACEH
;205266;16/03/2016;3997626800;Dinas Perhubungan Komunikasi, Informasi dan Telematika;Sewa Bandwitdh Pemerintah Aceh;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banda Aceh (Kota);14638;Aceh;18;95.32681;5.5593;95.32681;5.5593;null;null;null;Banda Aceh;BANDA ACEH
;214577;17/03/2016;3421000000;Dinas Perhubungan Komunikasi, Informasi dan Telematika;"Sewa Transponder satelit untuk Siaran TVRI Aceh&#xd;\n";PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banda Aceh (Kota);14638;Aceh;18;95.32681;5.5593;95.32681;5.5593;null;null;null;Banda Aceh;BANDA ACEH
;296208;14/07/2015;3778500000;Dinas Perhubungan Komunikasi, Informasi dan Telematika;Sewa Transponder Satelit untuk Siaran TVRI Aceh;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banda Aceh (Kota);14638;Aceh;18;95.32681;5.5593;95.32681;5.5593;null;null;null;Banda Aceh;BANDA ACEH
;335078;13/05/2015;2754350000;Dinas Perhubungan Komunikasi, Informasi dan Telematika;Sewa Bandwidth Pemerintah Aceh (Otsus Aceh);PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Banda Aceh (Kota);14638;Aceh;17;95.32681;5.5593;95.32681;5.5593;null;null;null;Banda Aceh;BANDA ACEH
;407975;13/05/2014;2710150300;Dinas Perhubungan Komunikasi, Informasi dan Telematika;Sewa Bandwidth Pemerintah Aceh (Migas Aceh);PT. Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Banda Aceh (Kota);14638;Aceh;16;95.32681;5.5593;95.32681;5.5593;null;null;null;Banda Aceh;BANDA ACEH
;528479;06/05/2013;2386349350;Dinas Perhubungan Komunikasi, Informasi dan Telematika;Sewa Bandwidth Dinas/Badan Pemerintah Aceh Tahun 2013;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banda Aceh (Kota);14638;Aceh;12;95.32681;5.5593;95.32681;5.5593;null;null;null;Banda Aceh;BANDA ACEH
;240887;03/11/2015;595945680;BADAN PENANGGULANGAN BENCANA DAERAH;Pengadaan Sewa Link CCTV di 10 Lokasi Belanja Kawat/Faksimili/Internet kegiatan Operasional Sistem Pelayanan Informasi Kebencanaan dan Jaringan Peringatan Dini pada UPT Pusdalops PB BPBD Prov Bali;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Denpasar (Kota);14968;Bali;16;115.22094;-8.66871;115.22094;-8.66871;null;null;null;Denpasar;DENPASAR
;28975;02/06/2017;419100000;DINAS PENDIDIKAN PROVINSI BALI;Belanja Sewa Layanan System Penerimaan Peserta Didik Baru;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Denpasar (Kota);14968;Bali;15;115.22094;-8.66871;115.23094;-8.67871;null;null;null;Denpasar;DENPASAR
;93351;23/12/2016;420600000;BADAN PENANGGULANGAN BENCANA DAERAH PROVINSI BALI;Belanja Sewa Link CCTV di 8 Lokasi Pusdalops PB Provinsi Bali;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Denpasar (Kota);14968;Bali;14;115.22094;-8.66871;115.21094;-8.65871;null;null;null;Denpasar;DENPASAR
;402530;13/05/2014;378840000;PUSAT PENGENDALIAN OPERASI PENANGGULANGAN BENCANA;Pengadaan Sewa Link CCTV di 9 Lokasi Belanja Kawat/Faksimili/Internet kegiatan Operasional Sistem Pelayanan Informasi Kebencanaan dan Jaringan Peringatan Dini pada UPT Pusdalops PB Badan Penanggulanga;PT. Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Denpasar (Kota);14968;Bali;13;115.22094;-8.66871;115.24094;-8.68871;null;null;null;Denpasar;DENPASAR
;174041;26/05/2016;16629178500;Dinas Perhubungan, Komunikasi dan Informatika;"PENGADAAN DAN PEMASANGAN JARINGAN CCTV DI KAWASAN STRATEGIS DI KABUPATEN BADUNG&#xd;\n";PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Badung (Kab.);14974;Bali;18;115.18834;-8.58294;115.18834;-8.58294;null;null;null;Badung;BADUNG
;184967;25/05/2016;990000000;Dinas Perhubungan, Komunikasi dan Informatika;Pengadaan dan Pemasangan Jaringan CCTV pada Kawasan Strategis di Kabupaten Badung, Belanja Sewa Jaringan  Fiber Optik;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Badung (Kab.);14974;Bali;11;115.18834;-8.58294;115.18834;-8.58294;null;null;null;Badung;BADUNG
;251902;01/10/2015;1880613752;Kopertis Wilayah V Yogyakarta;Pengadaan Komputer dan Perlengkapannya Hibah PP-PTS;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Yogyakarta (Kota);14815;DI Yogyakarta;16;110.37435;-7.80329;110.37435;-7.80329;null;null;null;Yogyakarta;KOTA YOGYAKARTA
;383530;15/01/2015;1071000000;Bagian Teknologi Informasi dan Telematika;Jasa Koneksi Intranet Pemkot Yogyakarta ;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Yogyakarta (Kota);14815;DI Yogyakarta;16;110.37435;-7.80329;110.37435;-7.80329;null;null;null;Yogyakarta;KOTA YOGYAKARTA
;550078;04/03/2013;1961614600;Bagian Teknologi Informasi dan Telematika;Sewa Koneksi Intranet;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Yogyakarta (Kota);14815;DI Yogyakarta;14;110.37435;-7.80329;110.37435;-7.80329;null;null;null;Yogyakarta;KOTA YOGYAKARTA
;88101;17/02/2017;535600000;Dinas Komunikasi dan Informatika;Belanja Langganan FIber Optik Backhaul,  Belanja Langganan Fiber Optik Cabang  dan  Biaya Instalasi/Aktivasi;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Kulon Progo (Kab.);14817;DI Yogyakarta;16;110.16712;-7.81982;110.16712;-7.81982;null;null;null;Kulon Progo;KULON PROGO
;236681;30/12/2015;983571600;PUSAT TEKNOLOGI INFORMASI DAN STANDAR PENERBANGAN DAN ANTARIKSA;Pengadaan Langganan Sewa Internet/VPN IP Sekunder;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Timur (Kota);14749;DKI Jakarta;17;106.90027;-6.25537;106.90027;-6.25537;null;null;null;Jakarta Timur;JAKARTA TIMUR
;648071;06/03/2012;2204994447;Pusat Penelitian, Data dan Informasi;Sewa Jaringan Telekomunikasi;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Timur (Kota);14749;DKI Jakarta;14;106.90027;-6.25537;106.90027;-6.25537;null;null;null;Jakarta Timur;JAKARTA TIMUR
TRUE;93846;05/12/2016;5269426800;PUSAT INFORMASI PENGAWASAN, BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN;Sewa Koneksi dan RDC Tahun 2017;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;93966;01/12/2016;5984747560;BADAN KEPEGAWAIAN NEGARA KANTOR PUSAT JAKARTA;Pekerjaan Sewa Jaringan Komunikasi Data Leasedline dan Cloud;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;94144;09/12/2016;9182180040;KANTOR STAF PRESIDEN;Sewa Langganan Jasa Situation Room;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;94930;02/12/2016;14697479808;BIRO TEKNOLOGI INFORMASI;Pengadaan Jasa Langganan Link Interkoneksi BPK RI;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;95223;21/12/2016;13872360942;-;Pengadaan Sewa Jaringan Komunikasi SISKOHAT Tahun 2017 Ditjen Penyelenggaraan Haji dan Umroh;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;95803;09/12/2016;5997372810;PUSAT DATA DAN INFORMASI;JARINGAN INTERNET/ IP TRANSIT;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;96303;09/12/2016;8436010000;PUSAT DATA DAN INFORMASI;FASILITASI VIDEO CONFERENCE DAN TELEMEDICINE;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;99511;25/11/2016;16515558070;Direktorat Pengendalian SDPPI;PEMELIHARAAN DAN OPERASIONAL SIMS;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;99766;08/11/2016;93296347870;-;Pengadaan Peralatan Kontrapenginderaan dan Persandian;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;234654;31/12/2015;8044152600;Pusat Teknologi Informasi dan Komunikasi Pendidikan (Pustekkom), Setjen;Sewa Bandwidth LAN Satker Kemendikbud dan Kelengkapannya;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;234671;15/12/2015;61845971880;Kantor Pusat Direktorat Jenderal Pajak;Pengadaan Sewa Komunikasi Data Intranet Ditjen Pajak Tahun Anggaran 2016;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;236223;23/12/2015;9519985200;PUSAT DATA DAN INFORMASI;PENGADAAN JASA SEWA BACKUP DATA CENTER /DRC (DISASTER RECOVERY CENTER);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;237418;15/12/2015;21392624880;Kantor Pusat Direktorat Jenderal Pajak;SEWA KOMUNIKASI DATA INTERNET DITJEN PAJAK TAHUN ANGGARAN 2016;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;238227;23/12/2015;12631152600;PUSAT DATA DAN INFORMASI;JASA JARINGAN SISTEM INFORMASI ;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;238744;04/12/2015;8931422720;Pusat Teknologi Informasi dan Komunikasi Perhubungan;SEWA BANDWIDTH PELAYANAN SISTEM INFORMASI DIREKTORAT LALU LINTAS DAN ANGKUTAN LAUT (LELANG TIDAK MENGIKAT);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;238756;01/12/2015;36300000000;Pusat Sistem Informasi dan Teknologi Keuangan (PUSINTEK);Pengadaan Sewa Komunikasi Data Eksternal Kementerian Keuangan Tahun 2016;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;570421;30/11/2012;5946193440;Unit Kerja Presiden Bidang Pengawasan dan Pengendalian Pembangunan;Sewa Langganan Jasa Ruang Situasi Bina Graha;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;655306;12/12/2011;40938672042;Pusat Teknologi Informasi dan Komunikasi Pendidikan (Pustekkom), Setjen;Penyediaan Bandwidth untuk Zona Sekolah dan Kelengkaoannya;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;655323;12/12/2011;50858000000;Pusat Teknologi Informasi dan Komunikasi Pendidikan (Pustekkom), Setjen;Penyediaan Bandwidth untuk Zona kantor dan Kelengkapannya;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;655351;12/12/2011;23998925227;Pusat Teknologi Informasi dan Komunikasi Pendidikan (Pustekkom), Setjen;Penyediaan Bandwidth untuk Zona Perguruan Tinggi dan Kelengkapannya;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;20;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;8921;01/08/2017;9812290400;PUSAT DATA DAN INFORMASI;PENINGKATAN KAPASITAS PERANGKAT DATA CENTER;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;33924;16/06/2017;8579000000;Divisi Operation Management ;PENGADAAN JASA PENYELENGGARAAN PELAYANAN INFORMASI LALU LINTAS;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;62812;03/04/2017;5298309096;BALITLATFO - PUSAT DATA DAN INFORMASI;Langganan bandwidth;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;63099;10/04/2017;8193219760;DIREKTORAT PELAYANAN KESEHATAN RUJUKAN;Pengadaan Pusat Komando Nasional SPDGT Call Center 119;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;72134;10/03/2017;9670449580;Otoritas Jasa Keuangan;Pengadaan Jasa Penyedia Layanan Internet dan Intranet Otoritas Jasa Keuangan Tahun 2017;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;85385;28/02/2017;29984960000;Asisten Deputi Pengembangan Komunikasi Pemasaran Pariwisata Nusantara;Promosi Digital Melalui Mobile Advertising;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;85524;28/02/2017;8771950000;Asisten Deputi Pengembangan Komunikasi Pemasaran Pariwisata Nusantara;Programatic Digital Advertising;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;87184;20/02/2017;29066826800;KEJAKSAAN AGUNG R.I.;-     Pengadaan Link Interkoneksi untuk Layanan Akses Internet, Simkari, Vicon dan Voip di Kejaksaan RI;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;88667;09/02/2017;23709510000;PUSAT TEKNOLOGI INFORMASI DAN KOMUNIKASI PENDIDIKAN DAN KEBUDAYAAN;Penyediaan Bandwith Zona Sekolah dan Kelengkapannya;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;89993;16/01/2017;93500801900;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pengadaan Sewa Komunikasi Data Intranet Kementerian Keuangan Tahun Anggaran 2017 Masa Sewa 10 Bulan;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;90168;17/01/2017;42792029500;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;Pengadaan Sewa Komunikasi Data Eksternal Kementerian Keuangan Tahun 2017;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;90711;31/01/2017;13052733870;PUSAT TEKNOLOGI INFORMASI DAN KOMUNIKASI PENDIDIKAN DAN KEBUDAYAAN;Sewa Bandwidth LAN Satker Kemdikbud dan Kelengkapannya;PT. TELEKOMUNIKASI INDONESIA, TBK;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;90747;11/01/2017;9970000000;Asisten Deputi Analisis Data Pasar Pariwisata Nusantara;LAYANAN MANAJEMEN DIGITAL DATA DAN INFORMASI WISNUS;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;90791;11/01/2017;7940000000;Asisten Deputi Strategi Pemasaran  Pariwisata Mancanegara;Pengadaan Data Roaming Wisatawan;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;91104;24/01/2017;9381768000;PUSAT DATA DAN INFORMASI;SEWA BACKUP DATA CENTER;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;91165;09/01/2017;9610717974;PUSAT TEKNOLOGI INFORMASI DAN KOMUNIKASI PERHUBUNGAN;Sewa Jaringan Komunikasi Data Kementerian Perhubungan;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;94948;09/12/2016;2478622245;-;Pengadaan Jaringan VPN-IP Tahun Anggaran 2017;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;97818;08/11/2016;2700087000;Sekretariat Utama;Belanja Modal Peralatan dan Mesin Pengadaan Perangkat Firewall (Lelang Tidak Mengikat);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;98765;08/11/2016;2820900500;Sekretariat Utama;Belanja Modal Peralatan dan Mesin Pengadaan Perangkat Jaringan LAN Kantor Pusat BMKG (Lelang Tidak Mengikat);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;98850;09/11/2016;84583401540;-;Pengadaan Perangkat Investigasi Digital Taktis;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;136447;13/07/2016;46454858726;Direktorat Jaminan Sosial Keluarga;Sewa Jaringan Komunikasi Data di Pusat dan Daerah;PT. Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;149886;13/06/2016;49821858900;Pusat Komunikasi;Pengadaan Perangkat Dalam Rangka Pembangunan Command Center Kementerian Luar Negeri Dan Infrastruktur Pendukungnya Tahun Anggaran 2016;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;153281;29/06/2016;7870396983;Pusat Teknologi Informasi dan Komunikasi Perhubungan;RENOVASI DATA CENTER KEMENTERIAN PERHUBUNGAN (LELANG TIDAK MENGIKAT);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;153541;30/06/2016;13298053450;Pusat Data dan Informasi Kesejahteraan Sosial;Sewa Jaringan Komunikasi Data Daerah;PT. Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;154513;29/06/2016;16276344898;Pusat Teknologi Informasi dan Komunikasi Perhubungan;PENGEMBANGAN DATA CENTER KEMENTERIAN PERHUBUNGAN (LELANG TIDAK MENGIKAT);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;156814;15/06/2016;5005000000;Asisten Deputi Pengembangan Komunikasi Pemasaran Pariwisata Nusantara;Pemasangan Iklan Media Ruang Melalui DOOH;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;157043;07/06/2016;2.44012E+11;Ditjen Kependudukan & Catatan Sipil;PENGADAAN PENYEDIAAN JASA JARINGAN KOMUNIKASI DATA;PT. Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;165757;24/06/2016;18360029050;Setjen Kementerian Desa, PDT dan Transmigrasi;Pengadaan Perangkat Ruang Kendali Kegiatan Desa;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;186686;08/04/2016;6341396100;Asisten Deputi Strategi Pemasaran  Pariwisata Mancanegara;Pengadaan Sistem Manajemen Informasi;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;207991;17/03/2016;9304431730;Otoritas Jasa Keuangan;Pengadaan Penyediaan Layanan Internet dan Intranet Otoritas Jasa Keuangan Tahun 2016;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
;219140;18/03/2016;21327253200;DINAS KOMUNIKASI, INFORMATIKA DAN KEHUMASAN;Sewa Link Jaringan Komunikasi WAN dan Bandwidth Internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Jakarta Pusat (Kota);14748;DKI Jakarta;19;106.83508;-6.18123;106.83508;-6.18123;null;null;null;Jakarta Pusat;JAKARTA PUSAT
